cat_no,neubauer_HATHI,neubauer_HATHI_link,beit-arie_HATHI,beit-arie_HATHI_link
2041,398,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=398,243,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=243
2042,398,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=398,243,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=243
2043,398,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=398,243,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=243
2044,398,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=398,243,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=243
2045,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2046,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2047,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2048,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2049,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2050,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2051,399,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=399,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2052,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,244,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=244
2053,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2054,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2055,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2056,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2057,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2058,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,245,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=245
2059,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2060,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2061,400,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=400,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2062,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2063,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2064,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2065,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,246,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=246
2066,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2067,401,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=401,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2068,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2069,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2070,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2071,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2072,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2073,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2074,402,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=402,247,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=247
2075,403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=403,248,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=248
2076,403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=403,248,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=248
2077,403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=403,248,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=248
2078,403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=403,248,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=248
2079,403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=403,248,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=248
2080,404,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=404,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2081,404,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=404,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2082,404,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=404,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2083,404,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=404,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2084,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2085,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2086,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2087,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2088,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,249,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=249
2089,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2090,405,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=405,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2091,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2092,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2093,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2094,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2095,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2096,406,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=406,250,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=250
2097,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2098,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2099,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2100,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2101,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2102,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2103,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2104,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2105,407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=407,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2106,408,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=408,251,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=251
2107,408,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=408,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2108,408,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=408,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2109,408,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=408,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2110,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2111,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2112,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2113,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2114,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2115,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2116,409,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=409,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2117,410,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=410,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2118,410,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=410,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2119,411,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=411,252,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=252
2120,411,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=411,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2121,411,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=411,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2122,411,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=411,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2123,411,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=411,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2124,412,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=412,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2125,412,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=412,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2126,412,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=412,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2127,412,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=412,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2128,413,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=413,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2129,413,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=413,253,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=253
2130,413,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=413,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2131,413,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=413,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2132,414,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=414,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2133,414,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=414,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2134,415,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=415,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2135,416,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=416,254,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=254
2136,416,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=416,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2137,417,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=417,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2138,417,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=417,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2139,417,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=417,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2140,418,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=418,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2141,418,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=418,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2142,418,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=418,255,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=255
2143,419,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=419,256,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=256
2144,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,256,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=256
2145,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,256,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=256
2146,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,256,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=256
2147,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,256,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=256
2148,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2149,420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=420,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2150,421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=421,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2151,421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=421,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2152,421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=421,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2153,421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=421,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2154,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2155,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2156,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2157,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,257,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=257
2158,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2159,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2160,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2161,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2162,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2163,422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=422,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2164,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2165,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2166,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2167,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2168,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,258,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=258
2169,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2170,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2171,423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=423,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2172,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2173,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2174,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2175,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2176,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2177,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2178,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,259,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=259
2179,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
2180,424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=424,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
2181,425,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=425,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
2182,425,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=425,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
2183,425,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=425,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
2184,425,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=425,260,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=260
